path,modality,vocal_channel,channel_label,emotion,emotion_label,intensity,statement,repetition,actor,gender
C:\Users\Grana\Documents\GitHub\Project_CSE432_MG\Project_CSE432-532\SER_Project\data\Audio_Speech_Actors_01-24\Actor_07\03-01-05-02-01-02-07.wav,3,1,speech,5,angry,2,1,2,7,male
C:\Users\Grana\Documents\GitHub\Project_CSE432_MG\Project_CSE432-532\SER_Project\data\Audio_Speech_Actors_01-24\Actor_07\03-01-05-02-02-01-07.wav,3,1,speech,5,angry,2,2,1,7,male
C:\Users\Grana\Documents\GitHub\Project_CSE432_MG\Project_CSE432-532\SER_Project\data\Audio_Speech_Actors_01-24\Actor_07\03-01-05-02-02-02-07.wav,3,1,speech,5,angry,2,2,2,7,male
C:\Users\Grana\Documents\GitHub\Project_CSE432_MG\Project_CSE432-532\SER_Project\data\Audio_Speech_Actors_01-24\Actor_07\03-01-06-01-01-01-07.wav,3,1,speech,6,fearful,1,1,1,7,male
C:\Users\Grana\Documents\GitHub\Project_CSE432_MG\Project_CSE432-532\SER_Project\data\Audio_Speech_Actors_01-24\Actor_07\03-01-06-01-01-02-07.wav,3,1,speech,6,fearful,1,1,2,7,male
C:\Users\Grana\Documents\GitHub\Project_CSE432_MG\Project_CSE432-532\SER_Project\data\Audio_Speech_Actors_01-24\Actor_07\03-01-06-01-02-01-07.wav,3,1,speech,6,fearful,1,2,1,7,male
C:\Users\Grana\Documents\GitHub\Project_CSE432_MG\Project_CSE432-532\SER_Project\data\Audio_Speech_Actors_01-24\Actor_07\03-01-06-01-02-02-07.wav,3,1,speech,6,fearful,1,2,2,7,male
C:\Users\Grana\Documents\GitHub\Project_CSE432_MG\Project_CSE432-532\SER_Project\data\Audio_Speech_Actors_01-24\Actor_07\03-01-06-02-01-01-07.wav,3,1,speech,6,fearful,2,1,1,7,male
C:\Users\Grana\Documents\GitHub\Project_CSE432_MG\Project_CSE432-532\SER_Project\data\Audio_Speech_Actors_01-24\Actor_07\03-01-06-02-01-02-07.wav,3,1,speech,6,fearful,2,1,2,7,male
C:\Users\Grana\Documents\GitHub\Project_CSE432_MG\Project_CSE432-532\SER_Project\data\Audio_Speech_Actors_01-24\Actor_07\03-01-06-02-02-01-07.wav,3,1,speech,6,fearful,2,2,1,7,male
C:\Users\Grana\Documents\GitHub\Project_CSE432_MG\Project_CSE432-532\SER_Project\data\Audio_Speech_Actors_01-24\Actor_07\03-01-06-02-02-02-07.wav,3,1,speech,6,fearful,2,2,2,7,male
C:\Users\Grana\Documents\GitHub\Project_CSE432_MG\Project_CSE432-532\SER_Project\data\Audio_Speech_Actors_01-24\Actor_07\03-01-07-01-01-01-07.wav,3,1,speech,7,disgust,1,1,1,7,male
C:\Users\Grana\Documents\GitHub\Project_CSE432_MG\Project_CSE432-532\SER_Project\data\Audio_Speech_Actors_01-24\Actor_07\03-01-07-01-01-02-07.wav,3,1,speech,7,disgust,1,1,2,7,male
C:\Users\Grana\Documents\GitHub\Project_CSE432_MG\Project_CSE432-532\SER_Project\data\Audio_Speech_Actors_01-24\Actor_07\03-01-07-01-02-01-07.wav,3,1,speech,7,disgust,1,2,1,7,male
C:\Users\Grana\Documents\GitHub\Project_CSE432_MG\Project_CSE432-532\SER_Project\data\Audio_Speech_Actors_01-24\Actor_07\03-01-07-01-02-02-07.wav,3,1,speech,7,disgust,1,2,2,7,male
C:\Users\Grana\Documents\GitHub\Project_CSE432_MG\Project_CSE432-532\SER_Project\data\Audio_Speech_Actors_01-24\Actor_07\03-01-07-02-01-01-07.wav,3,1,speech,7,disgust,2,1,1,7,male
C:\Users\Grana\Documents\GitHub\Project_CSE432_MG\Project_CSE432-532\SER_Project\data\Audio_Speech_Actors_01-24\Actor_07\03-01-07-02-01-02-07.wav,3,1,speech,7,disgust,2,1,2,7,male
C:\Users\Grana\Documents\GitHub\Project_CSE432_MG\Project_CSE432-532\SER_Project\data\Audio_Speech_Actors_01-24\Actor_07\03-01-07-02-02-01-07.wav,3,1,speech,7,disgust,2,2,1,7,male
C:\Users\Grana\Documents\GitHub\Project_CSE432_MG\Project_CSE432-532\SER_Project\data\Audio_Speech_Actors_01-24\Actor_07\03-01-07-02-02-02-07.wav,3,1,speech,7,disgust,2,2,2,7,male
C:\Users\Grana\Documents\GitHub\Project_CSE432_MG\Project_CSE432-532\SER_Project\data\Audio_Speech_Actors_01-24\Actor_07\03-01-08-01-01-01-07.wav,3,1,speech,8,surprised,1,1,1,7,male
C:\Users\Grana\Documents\GitHub\Project_CSE432_MG\Project_CSE432-532\SER_Project\data\Audio_Speech_Actors_01-24\Actor_07\03-01-08-01-01-02-07.wav,3,1,speech,8,surprised,1,1,2,7,male
C:\Users\Grana\Documents\GitHub\Project_CSE432_MG\Project_CSE432-532\SER_Project\data\Audio_Speech_Actors_01-24\Actor_07\03-01-08-01-02-01-07.wav,3,1,speech,8,surprised,1,2,1,7,male
C:\Users\Grana\Documents\GitHub\Project_CSE432_MG\Project_CSE432-532\SER_Project\data\Audio_Speech_Actors_01-24\Actor_07\03-01-08-01-02-02-07.wav,3,1,speech,8,surprised,1,2,2,7,male
C:\Users\Grana\Documents\GitHub\Project_CSE432_MG\Project_CSE432-532\SER_Project\data\Audio_Speech_Actors_01-24\Actor_07\03-01-08-02-01-01-07.wav,3,1,speech,8,surprised,2,1,1,7,male
C:\Users\Grana\Documents\GitHub\Project_CSE432_MG\Project_CSE432-532\SER_Project\data\Audio_Speech_Actors_01-24\Actor_07\03-01-08-02-01-02-07.wav,3,1,speech,8,surprised,2,1,2,7,male
C:\Users\Grana\Documents\GitHub\Project_CSE432_MG\Project_CSE432-532\SER_Project\data\Audio_Speech_Actors_01-24\Actor_07\03-01-08-02-02-01-07.wav,3,1,speech,8,surprised,2,2,1,7,male
C:\Users\Grana\Documents\GitHub\Project_CSE432_MG\Project_CSE432-532\SER_Project\data\Audio_Speech_Actors_01-24\Actor_07\03-01-08-02-02-02-07.wav,3,1,speech,8,surprised,2,2,2,7,male
C:\Users\Grana\Documents\GitHub\Project_CSE432_MG\Project_CSE432-532\SER_Project\data\Audio_Speech_Actors_01-24\Actor_08\03-01-01-01-01-01-08.wav,3,1,speech,1,neutral,1,1,1,8,female
C:\Users\Grana\Documents\GitHub\Project_CSE432_MG\Project_CSE432-532\SER_Project\data\Audio_Speech_Actors_01-24\Actor_08\03-01-01-01-01-02-08.wav,3,1,speech,1,neutral,1,1,2,8,female
C:\Users\Grana\Documents\GitHub\Project_CSE432_MG\Project_CSE432-532\SER_Project\data\Audio_Speech_Actors_01-24\Actor_08\03-01-01-01-02-01-08.wav,3,1,speech,1,neutral,1,2,1,8,female
C:\Users\Grana\Documents\GitHub\Project_CSE432_MG\Project_CSE432-532\SER_Project\data\Audio_Speech_Actors_01-24\Actor_08\03-01-01-01-02-02-08.wav,3,1,speech,1,neutral,1,2,2,8,female
C:\Users\Grana\Documents\GitHub\Project_CSE432_MG\Project_CSE432-532\SER_Project\data\Audio_Speech_Actors_01-24\Actor_08\03-01-02-01-01-01-08.wav,3,1,speech,2,calm,1,1,1,8,female
C:\Users\Grana\Documents\GitHub\Project_CSE432_MG\Project_CSE432-532\SER_Project\data\Audio_Speech_Actors_01-24\Actor_08\03-01-02-01-01-02-08.wav,3,1,speech,2,calm,1,1,2,8,female
C:\Users\Grana\Documents\GitHub\Project_CSE432_MG\Project_CSE432-532\SER_Project\data\Audio_Speech_Actors_01-24\Actor_08\03-01-02-01-02-01-08.wav,3,1,speech,2,calm,1,2,1,8,female
C:\Users\Grana\Documents\GitHub\Project_CSE432_MG\Project_CSE432-532\SER_Project\data\Audio_Speech_Actors_01-24\Actor_08\03-01-02-01-02-02-08.wav,3,1,speech,2,calm,1,2,2,8,female
C:\Users\Grana\Documents\GitHub\Project_CSE432_MG\Project_CSE432-532\SER_Project\data\Audio_Speech_Actors_01-24\Actor_08\03-01-02-02-01-01-08.wav,3,1,speech,2,calm,2,1,1,8,female
C:\Users\Grana\Documents\GitHub\Project_CSE432_MG\Project_CSE432-532\SER_Project\data\Audio_Speech_Actors_01-24\Actor_08\03-01-02-02-01-02-08.wav,3,1,speech,2,calm,2,1,2,8,female
C:\Users\Grana\Documents\GitHub\Project_CSE432_MG\Project_CSE432-532\SER_Project\data\Audio_Speech_Actors_01-24\Actor_08\03-01-02-02-02-01-08.wav,3,1,speech,2,calm,2,2,1,8,female
C:\Users\Grana\Documents\GitHub\Project_CSE432_MG\Project_CSE432-532\SER_Project\data\Audio_Speech_Actors_01-24\Actor_08\03-01-02-02-02-02-08.wav,3,1,speech,2,calm,2,2,2,8,female
C:\Users\Grana\Documents\GitHub\Project_CSE432_MG\Project_CSE432-532\SER_Project\data\Audio_Speech_Actors_01-24\Actor_08\03-01-03-01-01-01-08.wav,3,1,speech,3,happy,1,1,1,8,female
C:\Users\Grana\Documents\GitHub\Project_CSE432_MG\Project_CSE432-532\SER_Project\data\Audio_Speech_Actors_01-24\Actor_08\03-01-03-01-01-02-08.wav,3,1,speech,3,happy,1,1,2,8,female
C:\Users\Grana\Documents\GitHub\Project_CSE432_MG\Project_CSE432-532\SER_Project\data\Audio_Speech_Actors_01-24\Actor_08\03-01-03-01-02-01-08.wav,3,1,speech,3,happy,1,2,1,8,female
C:\Users\Grana\Documents\GitHub\Project_CSE432_MG\Project_CSE432-532\SER_Project\data\Audio_Speech_Actors_01-24\Actor_08\03-01-03-01-02-02-08.wav,3,1,speech,3,happy,1,2,2,8,female
C:\Users\Grana\Documents\GitHub\Project_CSE432_MG\Project_CSE432-532\SER_Project\data\Audio_Speech_Actors_01-24\Actor_08\03-01-03-02-01-01-08.wav,3,1,speech,3,happy,2,1,1,8,female
C:\Users\Grana\Documents\GitHub\Project_CSE432_MG\Project_CSE432-532\SER_Project\data\Audio_Speech_Actors_01-24\Actor_08\03-01-03-02-01-02-08.wav,3,1,speech,3,happy,2,1,2,8,female
C:\Users\Grana\Documents\GitHub\Project_CSE432_MG\Project_CSE432-532\SER_Project\data\Audio_Speech_Actors_01-24\Actor_08\03-01-03-02-02-01-08.wav,3,1,speech,3,happy,2,2,1,8,female
C:\Users\Grana\Documents\GitHub\Project_CSE432_MG\Project_CSE432-532\SER_Project\data\Audio_Speech_Actors_01-24\Actor_08\03-01-03-02-02-02-08.wav,3,1,speech,3,happy,2,2,2,8,female
C:\Users\Grana\Documents\GitHub\Project_CSE432_MG\Project_CSE432-532\SER_Project\data\Audio_Speech_Actors_01-24\Actor_08\03-01-04-01-01-01-08.wav,3,1,speech,4,sad,1,1,1,8,female
C:\Users\Grana\Documents\GitHub\Project_CSE432_MG\Project_CSE432-532\SER_Project\data\Audio_Speech_Actors_01-24\Actor_08\03-01-04-01-01-02-08.wav,3,1,speech,4,sad,1,1,2,8,female
C:\Users\Grana\Documents\GitHub\Project_CSE432_MG\Project_CSE432-532\SER_Project\data\Audio_Speech_Actors_01-24\Actor_08\03-01-04-01-02-01-08.wav,3,1,speech,4,sad,1,2,1,8,female
C:\Users\Grana\Documents\GitHub\Project_CSE432_MG\Project_CSE432-532\SER_Project\data\Audio_Speech_Actors_01-24\Actor_08\03-01-04-01-02-02-08.wav,3,1,speech,4,sad,1,2,2,8,female
C:\Users\Grana\Documents\GitHub\Project_CSE432_MG\Project_CSE432-532\SER_Project\data\Audio_Speech_Actors_01-24\Actor_08\03-01-04-02-01-01-08.wav,3,1,speech,4,sad,2,1,1,8,female
C:\Users\Grana\Documents\GitHub\Project_CSE432_MG\Project_CSE432-532\SER_Project\data\Audio_Speech_Actors_01-24\Actor_08\03-01-04-02-01-02-08.wav,3,1,speech,4,sad,2,1,2,8,female
C:\Users\Grana\Documents\GitHub\Project_CSE432_MG\Project_CSE432-532\SER_Project\data\Audio_Speech_Actors_01-24\Actor_08\03-01-04-02-02-01-08.wav,3,1,speech,4,sad,2,2,1,8,female
C:\Users\Grana\Documents\GitHub\Project_CSE432_MG\Project_CSE432-532\SER_Project\data\Audio_Speech_Actors_01-24\Actor_08\03-01-04-02-02-02-08.wav,3,1,speech,4,sad,2,2,2,8,female
C:\Users\Grana\Documents\GitHub\Project_CSE432_MG\Project_CSE432-532\SER_Project\data\Audio_Speech_Actors_01-24\Actor_08\03-01-05-01-01-01-08.wav,3,1,speech,5,angry,1,1,1,8,female
C:\Users\Grana\Documents\GitHub\Project_CSE432_MG\Project_CSE432-532\SER_Project\data\Audio_Speech_Actors_01-24\Actor_08\03-01-05-01-01-02-08.wav,3,1,speech,5,angry,1,1,2,8,female
C:\Users\Grana\Documents\GitHub\Project_CSE432_MG\Project_CSE432-532\SER_Project\data\Audio_Speech_Actors_01-24\Actor_08\03-01-05-01-02-01-08.wav,3,1,speech,5,angry,1,2,1,8,female
C:\Users\Grana\Documents\GitHub\Project_CSE432_MG\Project_CSE432-532\SER_Project\data\Audio_Speech_Actors_01-24\Actor_08\03-01-05-01-02-02-08.wav,3,1,speech,5,angry,1,2,2,8,female
C:\Users\Grana\Documents\GitHub\Project_CSE432_MG\Project_CSE432-532\SER_Project\data\Audio_Speech_Actors_01-24\Actor_08\03-01-05-02-01-01-08.wav,3,1,speech,5,angry,2,1,1,8,female
C:\Users\Grana\Documents\GitHub\Project_CSE432_MG\Project_CSE432-532\SER_Project\data\Audio_Speech_Actors_01-24\Actor_08\03-01-05-02-01-02-08.wav,3,1,speech,5,angry,2,1,2,8,female
C:\Users\Grana\Documents\GitHub\Project_CSE432_MG\Project_CSE432-532\SER_Project\data\Audio_Speech_Actors_01-24\Actor_08\03-01-05-02-02-01-08.wav,3,1,speech,5,angry,2,2,1,8,female
C:\Users\Grana\Documents\GitHub\Project_CSE432_MG\Project_CSE432-532\SER_Project\data\Audio_Speech_Actors_01-24\Actor_08\03-01-05-02-02-02-08.wav,3,1,speech,5,angry,2,2,2,8,female
C:\Users\Grana\Documents\GitHub\Project_CSE432_MG\Project_CSE432-532\SER_Project\data\Audio_Speech_Actors_01-24\Actor_08\03-01-06-01-01-01-08.wav,3,1,speech,6,fearful,1,1,1,8,female
C:\Users\Grana\Documents\GitHub\Project_CSE432_MG\Project_CSE432-532\SER_Project\data\Audio_Speech_Actors_01-24\Actor_08\03-01-06-01-01-02-08.wav,3,1,speech,6,fearful,1,1,2,8,female
C:\Users\Grana\Documents\GitHub\Project_CSE432_MG\Project_CSE432-532\SER_Project\data\Audio_Speech_Actors_01-24\Actor_08\03-01-06-01-02-01-08.wav,3,1,speech,6,fearful,1,2,1,8,female
C:\Users\Grana\Documents\GitHub\Project_CSE432_MG\Project_CSE432-532\SER_Project\data\Audio_Speech_Actors_01-24\Actor_08\03-01-06-01-02-02-08.wav,3,1,speech,6,fearful,1,2,2,8,female
C:\Users\Grana\Documents\GitHub\Project_CSE432_MG\Project_CSE432-532\SER_Project\data\Audio_Speech_Actors_01-24\Actor_08\03-01-06-02-01-01-08.wav,3,1,speech,6,fearful,2,1,1,8,female
C:\Users\Grana\Documents\GitHub\Project_CSE432_MG\Project_CSE432-532\SER_Project\data\Audio_Speech_Actors_01-24\Actor_08\03-01-06-02-01-02-08.wav,3,1,speech,6,fearful,2,1,2,8,female
C:\Users\Grana\Documents\GitHub\Project_CSE432_MG\Project_CSE432-532\SER_Project\data\Audio_Speech_Actors_01-24\Actor_08\03-01-06-02-02-01-08.wav,3,1,speech,6,fearful,2,2,1,8,female
C:\Users\Grana\Documents\GitHub\Project_CSE432_MG\Project_CSE432-532\SER_Project\data\Audio_Speech_Actors_01-24\Actor_08\03-01-06-02-02-02-08.wav,3,1,speech,6,fearful,2,2,2,8,female
C:\Users\Grana\Documents\GitHub\Project_CSE432_MG\Project_CSE432-532\SER_Project\data\Audio_Speech_Actors_01-24\Actor_08\03-01-07-01-01-01-08.wav,3,1,speech,7,disgust,1,1,1,8,female
C:\Users\Grana\Documents\GitHub\Project_CSE432_MG\Project_CSE432-532\SER_Project\data\Audio_Speech_Actors_01-24\Actor_08\03-01-07-01-01-02-08.wav,3,1,speech,7,disgust,1,1,2,8,female
C:\Users\Grana\Documents\GitHub\Project_CSE432_MG\Project_CSE432-532\SER_Project\data\Audio_Speech_Actors_01-24\Actor_08\03-01-07-01-02-01-08.wav,3,1,speech,7,disgust,1,2,1,8,female
C:\Users\Grana\Documents\GitHub\Project_CSE432_MG\Project_CSE432-532\SER_Project\data\Audio_Speech_Actors_01-24\Actor_08\03-01-07-01-02-02-08.wav,3,1,speech,7,disgust,1,2,2,8,female
C:\Users\Grana\Documents\GitHub\Project_CSE432_MG\Project_CSE432-532\SER_Project\data\Audio_Speech_Actors_01-24\Actor_08\03-01-07-02-01-01-08.wav,3,1,speech,7,disgust,2,1,1,8,female
C:\Users\Grana\Documents\GitHub\Project_CSE432_MG\Project_CSE432-532\SER_Project\data\Audio_Speech_Actors_01-24\Actor_08\03-01-07-02-01-02-08.wav,3,1,speech,7,disgust,2,1,2,8,female
C:\Users\Grana\Documents\GitHub\Project_CSE432_MG\Project_CSE432-532\SER_Project\data\Audio_Speech_Actors_01-24\Actor_08\03-01-07-02-02-01-08.wav,3,1,speech,7,disgust,2,2,1,8,female
C:\Users\Grana\Documents\GitHub\Project_CSE432_MG\Project_CSE432-532\SER_Project\data\Audio_Speech_Actors_01-24\Actor_08\03-01-07-02-02-02-08.wav,3,1,speech,7,disgust,2,2,2,8,female
C:\Users\Grana\Documents\GitHub\Project_CSE432_MG\Project_CSE432-532\SER_Project\data\Audio_Speech_Actors_01-24\Actor_08\03-01-08-01-01-01-08.wav,3,1,speech,8,surprised,1,1,1,8,female
C:\Users\Grana\Documents\GitHub\Project_CSE432_MG\Project_CSE432-532\SER_Project\data\Audio_Speech_Actors_01-24\Actor_08\03-01-08-01-01-02-08.wav,3,1,speech,8,surprised,1,1,2,8,female
C:\Users\Grana\Documents\GitHub\Project_CSE432_MG\Project_CSE432-532\SER_Project\data\Audio_Speech_Actors_01-24\Actor_08\03-01-08-01-02-01-08.wav,3,1,speech,8,surprised,1,2,1,8,female
C:\Users\Grana\Documents\GitHub\Project_CSE432_MG\Project_CSE432-532\SER_Project\data\Audio_Speech_Actors_01-24\Actor_08\03-01-08-01-02-02-08.wav,3,1,speech,8,surprised,1,2,2,8,female
C:\Users\Grana\Documents\GitHub\Project_CSE432_MG\Project_CSE432-532\SER_Project\data\Audio_Speech_Actors_01-24\Actor_08\03-01-08-02-01-01-08.wav,3,1,speech,8,surprised,2,1,1,8,female
C:\Users\Grana\Documents\GitHub\Project_CSE432_MG\Project_CSE432-532\SER_Project\data\Audio_Speech_Actors_01-24\Actor_08\03-01-08-02-01-02-08.wav,3,1,speech,8,surprised,2,1,2,8,female
C:\Users\Grana\Documents\GitHub\Project_CSE432_MG\Project_CSE432-532\SER_Project\data\Audio_Speech_Actors_01-24\Actor_08\03-01-08-02-02-01-08.wav,3,1,speech,8,surprised,2,2,1,8,female
C:\Users\Grana\Documents\GitHub\Project_CSE432_MG\Project_CSE432-532\SER_Project\data\Audio_Speech_Actors_01-24\Actor_08\03-01-08-02-02-02-08.wav,3,1,speech,8,surprised,2,2,2,8,female
C:\Users\Grana\Documents\GitHub\Project_CSE432_MG\Project_CSE432-532\SER_Project\data\Audio_Speech_Actors_01-24\Actor_09\03-01-01-01-01-01-09.wav,3,1,speech,1,neutral,1,1,1,9,male
C:\Users\Grana\Documents\GitHub\Project_CSE432_MG\Project_CSE432-532\SER_Project\data\Audio_Speech_Actors_01-24\Actor_09\03-01-01-01-01-02-09.wav,3,1,speech,1,neutral,1,1,2,9,male
C:\Users\Grana\Documents\GitHub\Project_CSE432_MG\Project_CSE432-532\SER_Project\data\Audio_Speech_Actors_01-24\Actor_09\03-01-01-01-02-01-09.wav,3,1,speech,1,neutral,1,2,1,9,male
C:\Users\Grana\Documents\GitHub\Project_CSE432_MG\Project_CSE432-532\SER_Project\data\Audio_Speech_Actors_01-24\Actor_09\03-01-01-01-02-02-09.wav,3,1,speech,1,neutral,1,2,2,9,male
C:\Users\Grana\Documents\GitHub\Project_CSE432_MG\Project_CSE432-532\SER_Project\data\Audio_Speech_Actors_01-24\Actor_09\03-01-02-01-01-01-09.wav,3,1,speech,2,calm,1,1,1,9,male
C:\Users\Grana\Documents\GitHub\Project_CSE432_MG\Project_CSE432-532\SER_Project\data\Audio_Speech_Actors_01-24\Actor_09\03-01-02-01-01-02-09.wav,3,1,speech,2,calm,1,1,2,9,male
C:\Users\Grana\Documents\GitHub\Project_CSE432_MG\Project_CSE432-532\SER_Project\data\Audio_Speech_Actors_01-24\Actor_09\03-01-02-01-02-01-09.wav,3,1,speech,2,calm,1,2,1,9,male
C:\Users\Grana\Documents\GitHub\Project_CSE432_MG\Project_CSE432-532\SER_Project\data\Audio_Speech_Actors_01-24\Actor_09\03-01-02-01-02-02-09.wav,3,1,speech,2,calm,1,2,2,9,male
C:\Users\Grana\Documents\GitHub\Project_CSE432_MG\Project_CSE432-532\SER_Project\data\Audio_Speech_Actors_01-24\Actor_09\03-01-02-02-01-01-09.wav,3,1,speech,2,calm,2,1,1,9,male
C:\Users\Grana\Documents\GitHub\Project_CSE432_MG\Project_CSE432-532\SER_Project\data\Audio_Speech_Actors_01-24\Actor_09\03-01-02-02-01-02-09.wav,3,1,speech,2,calm,2,1,2,9,male
C:\Users\Grana\Documents\GitHub\Project_CSE432_MG\Project_CSE432-532\SER_Project\data\Audio_Speech_Actors_01-24\Actor_09\03-01-02-02-02-01-09.wav,3,1,speech,2,calm,2,2,1,9,male
C:\Users\Grana\Documents\GitHub\Project_CSE432_MG\Project_CSE432-532\SER_Project\data\Audio_Speech_Actors_01-24\Actor_09\03-01-02-02-02-02-09.wav,3,1,speech,2,calm,2,2,2,9,male
C:\Users\Grana\Documents\GitHub\Project_CSE432_MG\Project_CSE432-532\SER_Project\data\Audio_Speech_Actors_01-24\Actor_09\03-01-03-01-01-01-09.wav,3,1,speech,3,happy,1,1,1,9,male
C:\Users\Grana\Documents\GitHub\Project_CSE432_MG\Project_CSE432-532\SER_Project\data\Audio_Speech_Actors_01-24\Actor_09\03-01-03-01-01-02-09.wav,3,1,speech,3,happy,1,1,2,9,male
C:\Users\Grana\Documents\GitHub\Project_CSE432_MG\Project_CSE432-532\SER_Project\data\Audio_Speech_Actors_01-24\Actor_09\03-01-03-01-02-01-09.wav,3,1,speech,3,happy,1,2,1,9,male
C:\Users\Grana\Documents\GitHub\Project_CSE432_MG\Project_CSE432-532\SER_Project\data\Audio_Speech_Actors_01-24\Actor_09\03-01-03-01-02-02-09.wav,3,1,speech,3,happy,1,2,2,9,male
C:\Users\Grana\Documents\GitHub\Project_CSE432_MG\Project_CSE432-532\SER_Project\data\Audio_Speech_Actors_01-24\Actor_09\03-01-03-02-01-01-09.wav,3,1,speech,3,happy,2,1,1,9,male
C:\Users\Grana\Documents\GitHub\Project_CSE432_MG\Project_CSE432-532\SER_Project\data\Audio_Speech_Actors_01-24\Actor_09\03-01-03-02-01-02-09.wav,3,1,speech,3,happy,2,1,2,9,male
C:\Users\Grana\Documents\GitHub\Project_CSE432_MG\Project_CSE432-532\SER_Project\data\Audio_Speech_Actors_01-24\Actor_09\03-01-03-02-02-01-09.wav,3,1,speech,3,happy,2,2,1,9,male
C:\Users\Grana\Documents\GitHub\Project_CSE432_MG\Project_CSE432-532\SER_Project\data\Audio_Speech_Actors_01-24\Actor_09\03-01-03-02-02-02-09.wav,3,1,speech,3,happy,2,2,2,9,male
C:\Users\Grana\Documents\GitHub\Project_CSE432_MG\Project_CSE432-532\SER_Project\data\Audio_Speech_Actors_01-24\Actor_09\03-01-04-01-01-01-09.wav,3,1,speech,4,sad,1,1,1,9,male
C:\Users\Grana\Documents\GitHub\Project_CSE432_MG\Project_CSE432-532\SER_Project\data\Audio_Speech_Actors_01-24\Actor_09\03-01-04-01-01-02-09.wav,3,1,speech,4,sad,1,1,2,9,male
C:\Users\Grana\Documents\GitHub\Project_CSE432_MG\Project_CSE432-532\SER_Project\data\Audio_Speech_Actors_01-24\Actor_09\03-01-04-01-02-01-09.wav,3,1,speech,4,sad,1,2,1,9,male
C:\Users\Grana\Documents\GitHub\Project_CSE432_MG\Project_CSE432-532\SER_Project\data\Audio_Speech_Actors_01-24\Actor_09\03-01-04-01-02-02-09.wav,3,1,speech,4,sad,1,2,2,9,male
C:\Users\Grana\Documents\GitHub\Project_CSE432_MG\Project_CSE432-532\SER_Project\data\Audio_Speech_Actors_01-24\Actor_09\03-01-04-02-01-01-09.wav,3,1,speech,4,sad,2,1,1,9,male
C:\Users\Grana\Documents\GitHub\Project_CSE432_MG\Project_CSE432-532\SER_Project\data\Audio_Speech_Actors_01-24\Actor_09\03-01-04-02-01-02-09.wav,3,1,speech,4,sad,2,1,2,9,male
C:\Users\Grana\Documents\GitHub\Project_CSE432_MG\Project_CSE432-532\SER_Project\data\Audio_Speech_Actors_01-24\Actor_09\03-01-04-02-02-01-09.wav,3,1,speech,4,sad,2,2,1,9,male
C:\Users\Grana\Documents\GitHub\Project_CSE432_MG\Project_CSE432-532\SER_Project\data\Audio_Speech_Actors_01-24\Actor_09\03-01-04-02-02-02-09.wav,3,1,speech,4,sad,2,2,2,9,male
C:\Users\Grana\Documents\GitHub\Project_CSE432_MG\Project_CSE432-532\SER_Project\data\Audio_Speech_Actors_01-24\Actor_09\03-01-05-01-01-01-09.wav,3,1,speech,5,angry,1,1,1,9,male
C:\Users\Grana\Documents\GitHub\Project_CSE432_MG\Project_CSE432-532\SER_Project\data\Audio_Speech_Actors_01-24\Actor_09\03-01-05-01-01-02-09.wav,3,1,speech,5,angry,1,1,2,9,male
C:\Users\Grana\Documents\GitHub\Project_CSE432_MG\Project_CSE432-532\SER_Project\data\Audio_Speech_Actors_01-24\Actor_09\03-01-05-01-02-01-09.wav,3,1,speech,5,angry,1,2,1,9,male
C:\Users\Grana\Documents\GitHub\Project_CSE432_MG\Project_CSE432-532\SER_Project\data\Audio_Speech_Actors_01-24\Actor_09\03-01-05-01-02-02-09.wav,3,1,speech,5,angry,1,2,2,9,male
C:\Users\Grana\Documents\GitHub\Project_CSE432_MG\Project_CSE432-532\SER_Project\data\Audio_Speech_Actors_01-24\Actor_09\03-01-05-02-01-01-09.wav,3,1,speech,5,angry,2,1,1,9,male
C:\Users\Grana\Documents\GitHub\Project_CSE432_MG\Project_CSE432-532\SER_Project\data\Audio_Speech_Actors_01-24\Actor_09\03-01-05-02-01-02-09.wav,3,1,speech,5,angry,2,1,2,9,male
C:\Users\Grana\Documents\GitHub\Project_CSE432_MG\Project_CSE432-532\SER_Project\data\Audio_Speech_Actors_01-24\Actor_09\03-01-05-02-02-01-09.wav,3,1,speech,5,angry,2,2,1,9,male
C:\Users\Grana\Documents\GitHub\Project_CSE432_MG\Project_CSE432-532\SER_Project\data\Audio_Speech_Actors_01-24\Actor_09\03-01-05-02-02-02-09.wav,3,1,speech,5,angry,2,2,2,9,male
C:\Users\Grana\Documents\GitHub\Project_CSE432_MG\Project_CSE432-532\SER_Project\data\Audio_Speech_Actors_01-24\Actor_09\03-01-06-01-01-01-09.wav,3,1,speech,6,fearful,1,1,1,9,male
C:\Users\Grana\Documents\GitHub\Project_CSE432_MG\Project_CSE432-532\SER_Project\data\Audio_Speech_Actors_01-24\Actor_09\03-01-06-01-01-02-09.wav,3,1,speech,6,fearful,1,1,2,9,male
C:\Users\Grana\Documents\GitHub\Project_CSE432_MG\Project_CSE432-532\SER_Project\data\Audio_Speech_Actors_01-24\Actor_09\03-01-06-01-02-01-09.wav,3,1,speech,6,fearful,1,2,1,9,male
C:\Users\Grana\Documents\GitHub\Project_CSE432_MG\Project_CSE432-532\SER_Project\data\Audio_Speech_Actors_01-24\Actor_09\03-01-06-01-02-02-09.wav,3,1,speech,6,fearful,1,2,2,9,male
